reconstruction_error,true_label,predicted_label
0.40375775,1,1
0.006419553,1,0
0.08701855,1,1
0.0008170195,0,0
0.2338036,1,1
0.000725028,0,0
0.0010320805,0,0
0.574559,1,1
0.28696162,1,1
0.22765651,1,1
0.00094824063,0,0
0.00055207126,0,0
0.10835359,1,1
0.008398673,1,0
0.002186149,0,0
0.0021134997,0,0
0.018220121,0,0
0.016252808,1,0
0.0012425648,0,0
0.008707578,0,0
0.0012878363,0,0
0.0054958547,1,0
0.0006419886,0,0
0.0006536052,0,0
0.008051766,0,0
0.22954646,1,1
0.00063623785,0,0
0.0274012,1,0
0.0023940555,0,0
0.4136142,1,1
0.0020637284,0,0
0.003243566,0,0
0.04785532,0,1
0.1460753,1,1
0.008823656,1,0
0.08493094,0,1
0.36809286,1,1
0.1361882,1,1
0.03401587,0,0
0.11797769,1,1
0.08033683,1,1
0.0075738714,0,0
0.109588325,1,1
0.17166767,1,1
0.33196306,1,1
0.002637112,0,0
0.14442562,1,1
0.42896575,1,1
0.43443078,1,1
0.0007744774,0,0
0.0028898115,0,0
0.005127014,0,0
0.0075796903,1,0
0.004073833,0,0
0.37908748,1,1
0.6970936,1,1
0.25119075,1,1
0.00058061944,0,0
0.11841613,1,1
0.0011335567,0,0
0.000739716,0,0
0.0029178257,1,0
0.0013513695,0,0
0.24591585,1,1
0.26929253,1,1
0.50283796,1,1
0.5352123,1,1
0.016433332,0,0
0.0011162484,0,0
0.27113003,1,1
0.00094800594,0,0
0.4103096,1,1
0.114533566,1,1
0.17830595,1,1
0.039652336,0,0
0.10804478,1,1
0.0009968205,0,0
0.15368052,1,1
0.23089871,1,1
0.0063169696,0,0
0.009630317,1,0
0.005986805,1,0
0.26787478,1,1
0.50187576,1,1
0.0044159377,0,0
0.13533333,1,1
0.25096208,1,1
0.0039588986,0,0
0.23440056,1,1
0.00056173716,0,0
0.25654304,1,1
0.075237714,1,1
0.007675999,0,0
0.000739582,0,0
0.018959666,0,0
0.21855745,1,1
0.0013830271,0,0
0.35560197,1,1
0.002237189,0,0
0.2411091,1,1
0.0151106,1,0
0.012877332,0,0
0.024802972,1,0
0.010062794,0,0
0.0005291041,0,0
0.70038944,1,1
0.046124127,1,1
0.25952613,1,1
0.39680403,1,1
0.6999281,1,1
0.0023037447,0,0
0.020569617,0,0
0.0008004218,0,0
0.0034994879,0,0
0.23088121,1,1
0.0052204626,1,0
0.000825344,0,0
0.17099513,1,1
0.0011520643,0,0
0.0016280084,0,0
0.003316778,0,0
0.0009172635,0,0
0.17986791,1,1
0.0008666964,0,0
0.0076653273,1,0
0.43388185,1,1
0.24142814,1,1
0.2767455,1,1
0.288597,1,1
0.46032628,0,1
0.23031072,1,1
0.011005882,0,0
0.1683056,1,1
0.00093111454,0,0
0.00058072386,0,0
0.038614664,0,0
0.2534152,1,1
0.11767516,1,1
0.29396448,1,1
0.13824275,1,1
0.0009600984,0,0
0.0019731645,0,0
0.027239498,1,0
0.07558756,1,1
0.20402583,1,1
0.675042,1,1
0.17807321,1,1
0.0035209663,0,0
0.43694702,1,1
0.17905547,1,1
0.021597074,1,0
0.0006474668,0,0
0.001510723,0,0
0.005262068,1,0
0.00087182893,0,0
0.0029374291,0,0
0.047855325,0,1
0.22001424,1,1
0.00089415134,0,0
0.0005750065,0,0
0.1663563,1,1
0.0010849099,0,0
0.0005796111,0,0
0.01006173,0,0
0.017228898,0,0
0.3870409,1,1
0.0019899993,0,0
0.005554445,1,0
0.0013290648,0,0
0.2680947,1,1
0.029633677,1,0
0.005480161,0,0
0.0007407974,0,0
0.1784577,1,1
0.6469804,1,1
0.0060489755,1,0
0.23118022,1,1
0.00062189513,0,0
0.0006228381,0,0
0.12193151,1,1
0.33574945,1,1
0.13188276,1,1
1.7974331,0,1
0.0018257253,0,0
0.31322324,1,1
0.0041608284,0,0
0.0072516315,0,0
0.013433099,0,0
0.08186081,1,1
0.00091076177,0,0
0.29807147,1,1
0.55330193,1,1
0.000568202,0,0
0.0030907283,0,0
0.013484763,1,0
0.0021895713,0,0
0.0012121899,0,0
0.017080626,0,0
0.3470299,1,1
0.002072485,0,0
0.01355085,1,0
0.28414357,1,1
0.0029527193,0,0
0.27859604,1,1
0.00084332505,0,0
0.0054900646,1,0
0.09184015,1,1
0.0005599757,0,0
0.28356946,1,1
0.035296045,0,0
0.70519555,1,1
0.0009481567,0,0
0.0018880256,0,0
0.43228203,1,1
0.003948471,1,0
0.004625252,0,0
0.36025184,1,1
0.00066758203,0,0
0.0009243681,0,0
0.16395468,1,1
0.0021871757,0,0
0.0043958384,0,0
0.21216373,1,1
0.19785197,0,1
0.25609642,1,1
0.019610146,1,0
0.28860715,1,1
0.00071169867,0,0
0.009483166,1,0
4.583003,0,1
0.3123292,1,1
0.0011499991,0,0
0.001129579,0,0
0.9501052,1,1
0.029866457,0,0
0.0046414435,1,0
0.00094837864,0,0
0.0005701975,0,0
0.0013024525,0,0
0.0012115489,0,0
0.023404416,1,0
0.0012392942,0,0
0.0057195574,0,0
0.0011812571,0,0
0.0054888343,1,0
0.44996494,1,1
0.22157356,1,1
0.11520509,1,1
0.24305065,1,1
0.029827569,0,0
0.0015799573,0,0
0.0010463654,0,0
0.70596,1,1
0.39339823,1,1
0.11871074,1,1
0.08672883,1,1
0.0025227484,0,0
0.38744956,1,1
0.00093390245,0,0
0.0008236657,0,0
0.15019004,1,1
0.7073355,1,1
0.0011313173,0,0
0.000831478,0,0
0.0016346576,0,0
0.010420982,0,0
0.27415186,1,1
0.17481314,1,1
0.005154606,1,0
0.026639044,1,0
0.00058310357,0,0
0.00082592305,0,0
0.19713312,0,1
0.021938648,0,0
0.1194554,1,1
0.001070999,0,0
0.001096035,0,0
0.0064509483,1,0
0.20749018,1,1
0.00055319554,0,0
0.50643605,1,1
0.042559296,1,0
0.08018057,1,1
0.013785889,0,0
0.061488807,1,1
0.0028949303,0,0
0.0011213112,0,0
0.0007213963,0,0
0.23739012,1,1
0.2653586,1,1
0.34791315,1,1
0.032919012,0,0
0.039676957,1,0
0.001832803,0,0
0.396013,1,1
0.0015433426,0,0
0.044085003,0,0
0.34768754,1,1
0.17172131,1,1
0.2365088,1,1
0.02724937,1,0
0.0015884379,0,0
0.22983661,1,1
0.1521805,1,1
0.0055373632,1,0
0.00075225334,0,0
0.012082294,0,0
0.14266829,1,1
0.005554474,1,0
0.026351904,1,0
0.032114677,1,0
0.03484615,1,0
0.111614205,1,1
0.0010514457,0,0
0.27449092,1,1
0.2233177,1,1
0.004210768,0,0
0.0009237323,0,0
0.015488717,0,0
0.006673214,1,0
0.02171079,1,0
0.28097627,1,1
0.0010441558,0,0
0.0074472637,1,0
0.004834523,0,0
0.10670233,1,1
0.11305827,1,1
0.1354287,1,1
0.0030042639,0,0
0.07915165,1,1
0.18128338,1,1
0.0041819727,0,0
0.0010265523,0,0
0.0035309028,0,0
0.00065633963,0,0
0.0011441554,0,0
0.23909163,1,1
0.001053295,0,0
0.000554368,0,0
0.0028020425,0,0
0.007143992,1,0
0.003923952,0,0
0.26983613,1,1
0.01898164,1,0
0.0010340501,0,0
0.00057339127,0,0
0.276804,1,1
0.12097846,1,1
0.0033371788,0,0
0.0007069139,0,0
0.033293046,0,0
0.0013912647,0,0
0.20613143,1,1
0.0014617495,0,0
0.002447178,0,0
0.0008722781,0,0
0.0015500861,0,0
0.28484073,1,1
0.04228849,1,0
0.24300054,1,1
0.3465671,1,1
0.00064155203,0,0
0.001593547,0,0
0.26845193,1,1
0.062357128,0,1
0.0014860018,0,0
0.008002572,0,0
0.022417087,0,0
0.0018645826,0,0
0.019538596,1,0
0.0007771101,0,0
0.022224233,1,0
0.0009993764,0,0
0.00069846,0,0
0.00071589014,0,0
0.013714746,1,0
0.000992825,0,0
0.124070585,1,1
0.35787442,1,1
0.004284025,1,0
0.0005801319,0,0
0.2937873,1,1
0.5932688,1,1
0.24012375,1,1
0.005449402,1,0
0.15733606,1,1
0.25221264,1,1
0.0008604381,0,0
0.10839091,1,1
0.025139496,0,0
0.0016780205,0,0
0.017098289,0,0
0.43989435,1,1
1.817695,0,1
0.10795492,1,1
0.0071012364,1,0
0.4589811,1,1
0.00057519716,0,0
0.26720217,1,1
0.23500994,1,1
0.001023417,0,0
0.1338749,1,1
0.0013803456,0,0
0.00745724,1,0
0.27443132,1,1
0.16171879,1,1
0.009751357,1,0
0.41989392,1,1
0.044338245,0,1
0.39209908,1,1
0.026706908,1,0
0.0034509015,0,0
0.05202539,1,1
0.00073804794,0,0
0.30000588,1,1
0.0016835748,0,0
0.0049617765,1,0
0.3004767,1,1
0.231376,1,1
0.22024405,1,1
0.0036182473,0,0
0.186486,1,1
0.17864445,1,1
0.08300312,1,1
0.29805976,1,1
0.00096659083,0,0
0.10643409,1,1
0.0029147991,0,0
0.35835978,1,1
0.218455,1,1
0.2680021,1,1
0.0005732935,0,0
0.26465335,1,1
0.021938685,0,0
0.045681793,1,1
0.005829826,1,0
0.24345973,1,1
0.66683125,1,1
0.08689527,0,1
0.42478958,1,1
0.048845492,1,1
0.0009967877,0,0
0.0013011112,0,0
0.2584761,1,1
0.07570319,1,1
0.0010993604,0,0
0.0047903685,0,0
0.0010056896,0,0
0.0017617715,0,0
0.09732632,1,1
0.06004718,1,1
0.0009168916,0,0
0.0012050434,0,0
0.0011326245,0,0
0.004786685,1,0
0.5208165,1,1
0.0017202612,0,0
0.00057987694,0,0
0.0045901015,0,0
0.24618797,1,1
0.4996129,1,1
0.00096180337,0,0
0.0013865947,0,0
0.021026444,1,0
0.04629657,1,1
0.02756012,0,0
0.02092701,0,0
0.0063675516,0,0
0.00074805913,0,0
0.0396524,0,0
0.077395394,1,1
0.0008604683,0,0
0.11807276,1,1
0.005239775,0,0
0.00058595015,0,0
0.3807166,1,1
0.028787415,1,0
0.005403684,1,0
0.06974254,1,1
0.23206787,1,1
0.0005764582,0,0
0.6227236,1,1
0.0019044674,0,0
0.1506696,1,1
0.0013209541,0,0
0.001831698,0,0
0.0015048534,0,0
0.005089596,1,0
0.33342022,1,1
0.06972237,0,1
0.15055928,1,1
0.0013863499,0,0
0.23631673,1,1
0.0077973055,1,0
0.18455508,1,1
0.016531778,0,0
0.0005710363,0,0
0.0044950554,0,0
0.4252325,1,1
0.0008468403,0,0
0.29821607,1,1
0.48217708,1,1
0.00092269824,0,0
0.000755962,0,0
0.6349389,1,1
0.24133837,1,1
0.3677438,1,1
0.27393883,1,1
0.017546168,0,0
0.39387253,1,1
0.0901887,1,1
0.0029800818,0,0
0.43845972,0,1
0.03350413,0,0
0.02663422,0,0
0.0010635955,0,0
0.53153324,1,1
0.036925115,1,0
0.20893593,1,1
0.0026158148,0,0
0.0006384756,0,0
0.0022443635,0,0
0.0054900204,1,0
0.0006957419,0,0
0.005817107,0,0
0.6477538,1,1
0.0033598647,0,0
0.022789206,0,0
0.034896266,1,0
0.34291577,1,1
0.021588696,0,0
0.0056077163,1,0
0.02661646,1,0
0.0011534297,0,0
0.00071469066,0,0
0.003984059,0,0
0.0007257986,0,0
0.0013374345,0,0
0.22383976,1,1
0.0012342848,0,0
0.27492744,1,1
0.03477044,1,0
0.097563535,1,1
0.0056941425,0,0
0.1255302,1,1
0.0005531197,0,0
0.0033306528,0,0
0.04595113,1,1
0.04142123,1,0
0.0006068856,0,0
0.00060708704,0,0
0.0073938207,1,0
0.0013683181,0,0
0.3211258,1,1
0.0046241186,0,0
0.071660414,1,1
0.24873698,1,1
0.0018925751,0,0
0.0013235029,0,0
0.10540861,1,1
0.47030273,1,1
0.0012800172,0,0
0.008823887,1,0
0.10188396,1,1
0.073405035,0,1
0.000754855,0,0
0.0056701386,0,0
0.1869562,1,1
0.2690469,1,1
0.0036762413,0,0
0.006623374,0,0
0.17985532,1,1
0.46751052,1,1
0.0011639327,0,0
0.025318515,0,0
0.0012256999,0,0
0.0032263764,0,0
0.106680855,1,1
0.002044736,0,0
0.1346921,1,1
0.69066656,1,1
0.004199758,0,0
0.007069538,1,0
0.016852507,0,0
0.0011986288,0,0
0.00092572934,0,0
0.0057354146,1,0
0.0008503638,0,0
0.11759733,1,1
0.19495198,1,1
0.001970918,0,0
0.16011226,1,1
0.0019673824,0,0
0.2530928,1,1
0.00074630725,0,0
0.08833335,1,1
0.0034487292,0,0
0.0006852087,0,0
0.068093814,1,1
0.3291331,1,1
0.23726681,1,1
0.039755993,0,0
0.046638988,1,1
0.0006363013,0,0
0.011335889,1,0
0.08437228,1,1
0.0012973992,0,0
0.0021457754,0,0
0.0010190714,0,0
0.00094839896,0,0
0.27396214,1,1
0.18816304,1,1
0.0009015105,0,0
0.006364923,0,0
0.0009348161,0,0
0.29671544,1,1
0.000979501,0,0
0.0008234205,0,0
0.40392178,1,1
0.16402104,1,1
0.00060737634,0,0
0.0031315205,0,0
0.005465693,1,0
0.03814506,0,0
0.0009054605,0,0
0.2286189,1,1
0.008866856,1,0
0.038527865,0,0
0.0038037994,0,0
0.045992497,1,1
0.28958696,1,1
0.0019665186,0,0
0.0023060394,0,0
0.24965906,1,1
0.13845971,1,1
0.11713709,1,1
0.0009382021,0,0
0.0011877035,0,0
0.050719928,1,1
0.00085732574,0,0
0.0014268514,0,0
0.11051247,1,1
0.0016137802,0,0
0.64338267,1,1
0.42178446,1,1
0.27740175,1,1
0.019235754,1,0
0.17515554,1,1
0.29079217,1,1
0.9702719,1,1
0.029033378,1,0
0.2847678,1,1
0.03641795,1,0
0.29096514,1,1
0.0054130545,0,0
0.118908584,1,1
0.0053586806,0,0
0.00084455434,0,0
0.27369317,1,1
0.007719527,0,0
0.041724563,1,0
0.0009385821,0,0
0.0010055812,0,0
0.25888506,1,1
0.0034744157,0,0
0.0053213513,1,0
0.10818609,1,1
0.37768453,1,1
0.36722425,1,1
0.0013213822,0,0
0.22993831,1,1
0.34249416,1,1
0.0034471296,0,0
0.0012076747,0,0
0.0010340005,0,0
0.50962937,1,1
0.39970547,1,1
0.24519186,1,1
0.037992068,1,0
0.009822569,0,0
0.22018358,1,1
0.00081393385,0,0
0.59219575,1,1
0.085864425,1,1
0.25460714,1,1
0.23026344,1,1
0.28557414,1,1
0.0047446676,0,0
0.0013067758,0,0
0.042100467,1,0
0.17933407,1,1
0.001064568,0,0
0.058353342,1,1
0.0030663456,0,0
0.0013388472,0,0
0.23640914,1,1
0.099692374,1,1
0.19501857,1,1
0.0010882874,0,0
0.16700482,1,1
0.001354261,0,0
0.0009780792,0,0
0.1595584,1,1
0.0010505484,0,0
0.0054143425,1,0
0.70875144,1,1
0.0018235432,0,0
0.29288372,1,1
0.012683292,1,0
0.029711401,0,0
0.32207495,1,1
0.0053855516,1,0
0.0009500023,0,0
0.3454639,1,1
0.028230524,1,0
0.0051201484,1,0
0.5107613,1,1
0.0005849064,0,0
0.012773236,1,0
0.0022067574,0,0
0.018617257,0,0
0.013820529,0,0
0.02369825,0,0
0.0017673082,0,0
0.11321845,1,1
0.03545652,1,0
0.0021125488,0,0
0.0054521197,1,0
0.050111167,1,1
0.12567475,1,1
0.038614675,0,0
0.24521616,1,1
0.3413624,1,1
0.00550804,1,0
0.00084431906,0,0
0.001232829,0,0
0.2781939,1,1
0.03689789,1,0
0.3406564,1,1
0.0014204343,0,0
0.0054596215,0,0
0.003913992,0,0
0.41109505,1,1
0.0008115352,0,0
0.005508057,0,0
0.10889882,1,1
0.36245394,1,1
0.0007848709,0,0
0.0010586551,0,0
0.24425025,1,1
0.004584337,0,0
0.014049336,1,0
1.7281792,1,1
0.3937101,1,1
0.00071846566,0,0
0.0013138779,0,0
0.25408873,1,1
0.041306347,1,0
0.01728036,1,0
0.35505524,1,1
0.26866493,1,1
0.0006084045,0,0
0.00082382874,0,0
0.0017857958,0,0
0.018550891,1,0
0.2516951,1,1
0.16402708,1,1
0.23276956,1,1
0.27536902,1,1
0.0010646068,0,0
0.020556578,1,0
0.0018745825,0,0
0.21841243,1,1
0.0007901375,0,0
0.18517151,1,1
0.22187777,1,1
0.0012377399,0,0
0.14377275,1,1
0.056165837,0,1
0.026941309,1,0
0.101465896,1,1
0.2684418,1,1
0.75807357,1,1
0.11772032,1,1
0.5592886,1,1
0.0013092328,0,0
0.0010782887,0,0
0.0035109862,0,0
0.4656585,1,1
0.026670951,1,0
0.20549297,1,1
0.0012955877,0,0
0.32724214,1,1
0.40608174,1,1
0.25494128,1,1
0.0020190682,0,0
0.11545791,1,1
0.26150432,1,1
0.17368832,1,1
0.1538491,1,1
0.22752431,1,1
0.12773046,1,1
0.038527958,0,0
0.004038648,0,0
0.0010011466,0,0
0.2113624,1,1
0.15674654,1,1
0.005400314,1,0
0.0009186788,0,0
0.003944802,0,0
0.015687305,0,0
0.029870102,1,0
0.14989027,1,1
0.24254036,1,1
0.023789635,0,0
0.0013714797,0,0
0.0037707738,0,0
0.0024149215,0,0
0.000639513,0,0
0.2899515,1,1
0.39279565,1,1
0.008087439,0,0
0.00096512155,0,0
0.0005683947,0,0
0.14065783,1,1
0.0558499,1,1
0.0017360101,0,0
0.13714513,1,1
0.0008760186,0,0
0.26587623,1,1
0.34922272,1,1
0.30932528,1,1
0.017234873,1,0
0.31737524,1,1
0.19365183,1,1
0.026944298,1,0
0.0011219507,0,0
0.0016599849,0,0
0.0012537327,0,0
0.0020717438,0,0
0.0032997034,0,0
0.0047509847,0,0
0.33664054,1,1
0.6483463,1,1
0.18932188,1,1
0.22636798,1,1
0.0063505573,1,0
0.0012665784,0,0
0.079226956,1,1
0.35071513,1,1
0.45312262,1,1
0.032475017,1,0
0.17408504,1,1
0.014850286,0,0
0.0010390423,0,0
0.3244938,1,1
0.25404966,1,1
0.0008656895,0,0
0.05588134,1,1
0.114342555,1,1
0.02682274,0,0
0.0052698036,0,0
0.2671416,1,1
0.12546967,1,1
0.0006110881,0,0
0.005053809,0,0
0.00071794045,0,0
0.11639728,1,1
0.0017297377,0,0
0.0020406337,0,0
0.17510971,1,1
0.0011294775,0,0
0.00085405016,0,0
0.051031858,1,1
0.007893001,0,0
0.053460866,0,1
0.00062647724,0,0
0.00084486546,0,0
0.0013979021,0,0
0.0015503112,1,0
0.0006071705,0,0
0.2044739,1,1
0.11477313,1,1
0.029118026,1,0
0.18023431,1,1
0.37787777,1,1
0.001985827,0,0
0.00089059566,0,0
0.00059358776,0,0
0.00085039035,0,0
0.08184452,1,1
0.13291085,1,1
0.13110852,1,1
0.051831,1,1
0.0054656942,1,0
0.037705515,0,0
0.42245275,1,1
0.17511304,1,1
0.006791028,0,0
0.023662725,0,0
0.4341313,1,1
0.38934678,1,1
0.0150980335,0,0
0.037180237,0,0
0.022970296,1,0
0.116207734,1,1
0.07565715,1,1
0.003520839,0,0
0.00056473375,0,0
0.0012079768,0,0
0.017049793,1,0
0.37245673,1,1
0.038614772,0,0
0.0020068034,0,0
0.15879342,1,1
0.38742062,1,1
0.24079117,1,1
0.0032432699,0,0
0.0061594592,0,0
0.0035661086,0,0
0.0026590887,1,0
0.015139033,1,0
0.0770673,1,1
0.184038,1,1
0.005913989,1,0
0.13957477,1,1
0.0014249627,0,0
0.030621147,1,0
0.2875589,1,1
0.24424036,1,1
0.0012616012,0,0
0.071643606,1,1
0.10062583,1,1
0.0136149805,1,0
0.17237078,1,1
0.16500014,1,1
0.001388782,0,0
0.18553886,1,1
0.026858678,1,0
0.0008373717,0,0
0.01930177,0,0
0.092877895,1,1
0.5407318,1,1
0.23642632,1,1
0.00063767016,0,0
0.0008905097,0,0
0.005552626,0,0
0.0035042427,0,0
0.3824192,1,1
0.07735423,1,1
0.041653913,1,0
0.0009698622,0,0
0.46616802,1,1
0.0143675115,0,0
0.0006070301,0,0
0.003030047,0,0
0.021215241,1,0
0.144273,1,1
0.22286205,1,1
0.2856461,1,1
0.0008081997,0,0
0.0010502703,0,0
0.29275483,1,1
0.03528449,1,0
0.05732609,0,1
0.24461806,1,1
0.16477488,1,1
0.0008329485,0,0
0.0010703963,0,0
0.005543002,0,0
0.0008154384,0,0
0.16030945,1,1
0.04057732,1,0
0.11466011,1,1
0.0035579484,0,0
0.0032962833,0,0
0.005333272,1,0
0.0013972583,0,0
0.2862698,1,1
4.658223,0,1
0.0020726875,0,0
0.24707456,1,1
0.17438501,1,1
0.35079816,1,1
0.27388614,1,1
0.046494085,0,1
0.07704165,1,1
0.035713356,1,0
0.003213372,0,0
0.27709872,1,1
0.34910065,1,1
0.0040222653,0,0
0.026741121,1,0
0.0042651417,1,0
0.38578734,1,1
0.3172912,1,1
0.05214753,0,1
0.0007743502,0,0
0.0698659,1,1
0.004460174,1,0
0.0023159203,0,0
0.010908184,0,0
0.03869873,1,0
0.26266888,1,1
0.1689482,1,1
0.01789244,1,0
0.03770552,0,0
0.011128554,1,0
0.1351365,1,1
0.00073923037,0,0
0.004913683,1,0
0.0037434294,0,0
0.16750425,1,1
0.4686064,1,1
0.0009094773,0,0
0.0015800301,0,0
0.0032804129,0,0
0.1581848,1,1
0.0013133467,0,0
0.0768476,1,1
0.12894046,1,1
0.109697364,1,1
0.0038731298,0,0
0.003258374,0,0
0.48209733,1,1
0.37150598,1,1
0.18422739,1,1
0.008523625,0,0
0.2833537,1,1
0.0010763716,0,0
0.0011839507,0,0
0.0018721956,0,0
0.0034305137,0,0
0.0011549805,0,0
0.13575058,1,1
0.0019669014,0,0
0.082743265,1,1
0.00507031,1,0
0.0007446502,0,0
0.038614772,0,0
0.07679148,1,1
0.001517489,0,0
0.09017533,1,1
0.23286858,1,1
0.3156757,1,1
0.0010001474,0,0
0.0021536555,0,0
0.26459402,1,1
0.33702374,1,1
0.005331725,1,0
0.34598148,1,1
0.2652345,1,1
0.007533011,1,0
0.00120558,0,0
0.0006069616,0,0
0.16870376,1,1
0.0006043803,0,0
0.047264867,1,1
0.0008091582,0,0
0.38036102,1,1
0.35439932,1,1
0.0006486044,0,0
0.023476878,1,0
0.032564852,1,0
0.7403015,1,1
0.34022406,1,1
0.1506134,1,1
0.16362128,1,1
0.0010229158,0,0
0.28488985,1,1
0.0053315656,1,0
0.20093691,1,1
0.16950846,1,1
0.068497464,1,1
0.009299481,1,0
0.1558315,1,1
0.39747944,1,1
0.28853652,1,1
0.14291105,1,1
0.0053795814,1,0
0.0013738025,0,0
0.0011300539,0,0
0.0010247906,0,0
0.0016706741,0,0
0.0035710756,0,0
0.0035280883,0,0
0.07838248,1,1
0.0022365116,0,0
0.17151773,1,1
0.18183032,1,1
0.3875416,1,1
0.11612234,1,1
0.00806443,0,0
0.6151925,0,1
0.0034838945,0,0
0.29582042,1,1
0.059524566,1,1
0.026743975,0,0
0.7080738,1,1
0.0016490526,0,0
0.21304603,1,1
0.2635731,1,1
0.13768983,1,1
0.053812046,0,1
0.0005534496,0,0
0.22669284,1,1
0.40479445,1,1
0.2991102,1,1
0.16004872,1,1
0.37498417,1,1
0.0022577867,0,0
0.0034888699,0,0
0.29643005,1,1
0.0039553056,0,0
0.00060328876,0,0
0.70411706,1,1
0.011107968,0,0
0.20611122,1,1
0.00079631124,0,0
0.027775874,0,0
0.00079988176,0,0
0.092831194,1,1
0.4662699,1,1
0.002028097,0,0
0.0012841288,0,0
0.014438691,1,0
0.43558183,1,1
0.0049211825,1,0
0.0012334242,0,0
0.23584552,1,1
0.0054596337,0,0
0.0006856286,0,0
0.35095036,1,1
0.0008756213,0,0
0.008826237,1,0
0.014988953,1,0
0.0012022975,0,0
0.017540779,1,0
0.34498534,1,1
0.010007444,1,0
0.27758506,1,1
0.0006978151,0,0
0.3155496,1,1
0.26488835,1,1
0.023247302,0,0
0.23826905,1,1
0.34232584,1,1
0.06470435,1,1
0.0014276585,0,0
0.005408807,1,0
0.24719115,1,1
0.17418788,1,1
0.008059228,1,0
0.01647164,1,0
0.13383289,1,1
0.00086859614,0,0
0.0053105624,1,0
